row_id,judul,deskripsi,langkah,kategori,language,sumber,judul_raw,langkah_raw,jumlah_langkah,langkah_pertama,quality_flag,ada_di_file_en,source_group_id,data_source,source_dataset,source_row_id,license,created_at,panjang_langkah_rata,english_source_row_ids,english_source_count,english_mapping_type
dec_id_0182,Tugas kuliah,ngerjain tugas dari dosen,Baca ulang instruksi tugasnya|Tulis kerangka jawaban 3 poin|Kembangin poin pertama|Lanjut poin berikutnya|Rapikan format sesuai ketentuan,Akademik,id,kurasi,Tugas kuliah,Baca ulang instruksi tugasnya|Tulis kerangka jawaban 3 poin|Kembangin poin pertama|Lanjut poin berikutnya|Rapikan format sesuai ketentuan,5,Baca ulang instruksi tugasnya,,1,dgrp_ec05d8fd,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,26.6,187,1,exact_existing_indonesian_pattern
dec_id_0183,Laporan praktikum,bikin laporan hasil praktikum,Kumpulin data hasil praktikum|Isi bagian tujuan dan dasar teori|Masukin tabel data dan hitungan|Tulis pembahasan|Tulis kesimpulan,Akademik,id,kurasi,Laporan praktikum,Kumpulin data hasil praktikum|Isi bagian tujuan dan dasar teori|Masukin tabel data dan hitungan|Tulis pembahasan|Tulis kesimpulan,5,Kumpulin data hasil praktikum,,1,dgrp_0827c5df,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,25.0,188,1,exact_existing_indonesian_pattern
dec_id_0184,Makalah,nulis makalah,Tentuin topik dan judulnya|Cari 3 sumber referensi|Bikin outline bab per bab|Tulis pendahuluan dulu|Lanjut ke isi,Akademik,id,kurasi,Makalah,Tentuin topik dan judulnya|Cari 3 sumber referensi|Bikin outline bab per bab|Tulis pendahuluan dulu|Lanjut ke isi,5,Tentuin topik dan judulnya,,1,dgrp_7a4e9c94,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,21.8,189,1,exact_existing_indonesian_pattern
dec_id_0185,Essay,nulis essay,Tulis 3 poin utama yang mau dibahas|Kembangin poin pertama jadi paragraf|Lanjut poin kedua dan ketiga|Bikin pembuka|Bikin penutup,Akademik,id,kurasi,Essay,Tulis 3 poin utama yang mau dibahas|Kembangin poin pertama jadi paragraf|Lanjut poin kedua dan ketiga|Bikin pembuka|Bikin penutup,5,Tulis 3 poin utama yang mau dibahas,,1,dgrp_3beaf1c5,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,25.0,190,1,exact_existing_indonesian_pattern
dec_id_0186,Presentasi kelompok,siapin presentasi bareng kelompok,Bagi tugas di grup chat|Bikin outline slide 5 poin|Isi slide bagian kamu aja|Gabungin sama punya teman|Latihan ngomong sekali,Akademik,id,kurasi,Presentasi kelompok,Bagi tugas di grup chat|Bikin outline slide 5 poin|Isi slide bagian kamu aja|Gabungin sama punya teman|Latihan ngomong sekali,5,Bagi tugas di grup chat,,1,dgrp_8935ec5c,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,24.2,191,1,exact_existing_indonesian_pattern
dec_id_0187,Bikin slide presentasi,nyiapin slide buat presentasi,Tulis outline poin per slide|Bikin slide judul dan penutup dulu|Isi slide isi satu per satu|Cek typo|Rapikan font dan warna,Kerja,id,kurasi,Bikin slide presentasi,Tulis outline poin per slide|Bikin slide judul dan penutup dulu|Isi slide isi satu per satu|Cek typo|Rapikan font dan warna,5,Tulis outline poin per slide,,1,dgrp_ce50a4fd,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,23.8,192,1,exact_existing_indonesian_pattern
dec_id_0188,Proposal skripsi,nyusun proposal skripsi,Tentuin topik yang mau diangkat|Cari 3 jurnal pendukung|Tulis latar belakang 1 paragraf|Rumusin masalah|Tulis tujuan penelitian,Akademik,id,kurasi,Proposal skripsi,Tentuin topik yang mau diangkat|Cari 3 jurnal pendukung|Tulis latar belakang 1 paragraf|Rumusin masalah|Tulis tujuan penelitian,5,Tentuin topik yang mau diangkat,,1,dgrp_3bea91df,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,24.6,193,1,exact_existing_indonesian_pattern
dec_id_0189,Skripsi bab,ngerjain satu bab skripsi,Buka dokumen dan baca bagian terakhir yang ditulis|Tulis kerangka sub-bab|Kembangin sub-bab pertama|Lanjut sub-bab berikutnya|Cek sitasi dan format,Akademik,id,kurasi,Skripsi bab,Buka dokumen dan baca bagian terakhir yang ditulis|Tulis kerangka sub-bab|Kembangin sub-bab pertama|Lanjut sub-bab berikutnya|Cek sitasi dan format,5,Buka dokumen dan baca bagian terakhir yang ditulis,,1,dgrp_c59e1c52,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,28.6,194,1,exact_existing_indonesian_pattern
dec_id_0190,Revisi dari dosen,benerin revisi yang dikasih dosen,Baca semua catatan revisi sekali|Urutin dari yang paling gampang|Kerjain revisi paling gampang dulu|Lanjut yang lebih berat|Tandai yang udah dibenerin,Akademik,id,kurasi,Revisi dari dosen,Baca semua catatan revisi sekali|Urutin dari yang paling gampang|Kerjain revisi paling gampang dulu|Lanjut yang lebih berat|Tandai yang udah dibenerin,5,Baca semua catatan revisi sekali,,1,dgrp_5f960911,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,29.2,195,1,exact_existing_indonesian_pattern
dec_id_0191,Revisi dokumen,benerin dokumen sesuai masukan,Baca semua komentar dulu tanpa ngedit|Kelompokin mana yang mirip|Benerin yang paling cepat dulu|Kerjain sisanya|Cek ulang keseluruhan,Kerja,id,kurasi,Revisi dokumen,Baca semua komentar dulu tanpa ngedit|Kelompokin mana yang mirip|Benerin yang paling cepat dulu|Kerjain sisanya|Cek ulang keseluruhan,5,Baca semua komentar dulu tanpa ngedit,,1,dgrp_3c017d5b,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,25.8,196,1,exact_existing_indonesian_pattern
dec_id_0192,Baca materi kuliah,baca materi sebelum kelas,Buka slide atau modul minggu ini|Baca judul dan subjudulnya dulu|Baca isi sambil nyorot poin penting|Tulis 1 pertanyaan buat ditanyain|Simpan catatannya,Akademik,id,kurasi,Baca materi kuliah,Buka slide atau modul minggu ini|Baca judul dan subjudulnya dulu|Baca isi sambil nyorot poin penting|Tulis 1 pertanyaan buat ditanyain|Simpan catatannya,5,Buka slide atau modul minggu ini,,1,dgrp_fbe3e7c7,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,29.6,198,1,exact_existing_indonesian_pattern
dec_id_0193,Rangkum materi,bikin rangkuman materi,Buka materi yang mau dirangkum|Tulis subjudulnya dulu sebagai kerangka|Isi tiap subjudul 2-3 kalimat|Tandai yang masih belum paham|Simpan ringkasannya,Akademik,id,kurasi,Rangkum materi,Buka materi yang mau dirangkum|Tulis subjudulnya dulu sebagai kerangka|Isi tiap subjudul 2-3 kalimat|Tandai yang masih belum paham|Simpan ringkasannya,5,Buka materi yang mau dirangkum,,1,dgrp_9ecb1bb7,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,29.2,199,1,exact_existing_indonesian_pattern
dec_id_0194,Kerja kelompok,ngerjain tugas kelompok,Buka grup dan cek progres terakhir|Kerjain bagian yang jadi tanggung jawab kamu|Kirim hasilnya ke grup|Cek bagian orang lain kalau sempat|Bantu gabungin,Akademik,id,kurasi,Kerja kelompok,Buka grup dan cek progres terakhir|Kerjain bagian yang jadi tanggung jawab kamu|Kirim hasilnya ke grup|Cek bagian orang lain kalau sempat|Bantu gabungin,5,Buka grup dan cek progres terakhir,,1,dgrp_b3966500,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,29.6,200,1,exact_existing_indonesian_pattern
dec_id_0195,Daftar ulang,urus daftar ulang semester,Cek dokumen apa aja yang diminta|Siapin berkas yang udah ada|Scan atau foto yang kurang|Upload atau serahin ke bagian akademik|Simpan bukti,Administrasi,id,kurasi,Daftar ulang,Cek dokumen apa aja yang diminta|Siapin berkas yang udah ada|Scan atau foto yang kurang|Upload atau serahin ke bagian akademik|Simpan bukti,5,Cek dokumen apa aja yang diminta,,1,dgrp_114d7d5c,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,27.0,201,1,exact_existing_indonesian_pattern
dec_id_0196,Isi KRS,ngisi KRS semester baru,Cek mata kuliah yang wajib diambil|Susun jadwal biar nggak bentrok|Isi di portal akademik|Minta persetujuan dosen wali|Simpan bukti pengisian,Administrasi,id,kurasi,Isi KRS,Cek mata kuliah yang wajib diambil|Susun jadwal biar nggak bentrok|Isi di portal akademik|Minta persetujuan dosen wali|Simpan bukti pengisian,5,Cek mata kuliah yang wajib diambil,,1,dgrp_cf375bf6,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,27.4,202,1,exact_existing_indonesian_pattern
dec_id_0197,Laporan bulanan,bikin laporan rutin bulanan,Kumpulin data bulan ini|Bikin tabel ringkasan|Bikin 1 grafik tren|Tulis 3 poin temuan utama|Kirim ke yang bersangkutan,Kerja,id,kurasi,Laporan bulanan,Kumpulin data bulan ini|Bikin tabel ringkasan|Bikin 1 grafik tren|Tulis 3 poin temuan utama|Kirim ke yang bersangkutan,5,Kumpulin data bulan ini,,1,dgrp_02ef20f8,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,22.8,203,1,exact_existing_indonesian_pattern
dec_id_0198,Laporan mingguan,bikin laporan progres mingguan,Cek apa aja yang kelar minggu ini|Tulis poin progres|Tulis kendala kalau ada|Tulis rencana minggu depan|Kirim ke atasan,Kerja,id,kurasi,Laporan mingguan,Cek apa aja yang kelar minggu ini|Tulis poin progres|Tulis kendala kalau ada|Tulis rencana minggu depan|Kirim ke atasan,5,Cek apa aja yang kelar minggu ini,,1,dgrp_9f1585cd,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,23.0,204,1,exact_existing_indonesian_pattern
dec_id_0199,Rekap data,ngerekap data buat laporan,Ekspor atau kumpulin datanya dulu|Bersihin data yang kosong atau dobel|Bikin tabel ringkasan|Cek angkanya masuk akal|Simpan hasilnya,Kerja,id,kurasi,Rekap data,Ekspor atau kumpulin datanya dulu|Bersihin data yang kosong atau dobel|Bikin tabel ringkasan|Cek angkanya masuk akal|Simpan hasilnya,5,Ekspor atau kumpulin datanya dulu,,1,dgrp_f73ae2b5,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,25.6,205,1,exact_existing_indonesian_pattern
dec_id_0200,Persiapan meeting,nyiapin bahan buat meeting,Baca undangan dan agendanya|Siapin poin yang mau disampaikan|Siapin data pendukung kalau perlu|Cek link atau ruangannya|Siapin catatan,Kerja,id,kurasi,Persiapan meeting,Baca undangan dan agendanya|Siapin poin yang mau disampaikan|Siapin data pendukung kalau perlu|Cek link atau ruangannya|Siapin catatan,5,Baca undangan dan agendanya,,1,dgrp_39675318,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,26.0,206,1,exact_existing_indonesian_pattern
dec_id_0201,Balas email,balas email yang numpuk,Buka inbox dan urutin dari yang terbaru|Balas 3 yang paling penting dulu|Arsipkan yang nggak perlu dibalas|Tandai yang butuh waktu lama buat nanti|Tutup inbox,Kerja,id,kurasi,Balas email,Buka inbox dan urutin dari yang terbaru|Balas 3 yang paling penting dulu|Arsipkan yang nggak perlu dibalas|Tandai yang butuh waktu lama buat nanti|Tutup inbox,5,Buka inbox dan urutin dari yang terbaru,,1,dgrp_26b174b7,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,30.8,207,1,exact_existing_indonesian_pattern
dec_id_0202,Balas chat kerjaan,balas pesan kerjaan yang tertunda,Buka daftar chat yang belum dibalas|Balas yang cuma butuh 1 kalimat dulu|Balas yang butuh mikir setelahnya|Tandai yang perlu ditindaklanjuti|Tutup aplikasi,Komunikasi,id,kurasi,Balas chat kerjaan,Buka daftar chat yang belum dibalas|Balas yang cuma butuh 1 kalimat dulu|Balas yang butuh mikir setelahnya|Tandai yang perlu ditindaklanjuti|Tutup aplikasi,5,Buka daftar chat yang belum dibalas,,1,dgrp_ce364abc,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,30.2,208,1,exact_existing_indonesian_pattern
dec_id_0203,Review dokumen,review dokumen dari orang lain,Baca sekali tanpa ngasih komentar|Baca ulang sambil nandain yang janggal|Tulis komentar di bagian yang perlu|Rangkum masukan utamanya|Kirim balik,Kerja,id,kurasi,Review dokumen,Baca sekali tanpa ngasih komentar|Baca ulang sambil nandain yang janggal|Tulis komentar di bagian yang perlu|Rangkum masukan utamanya|Kirim balik,5,Baca sekali tanpa ngasih komentar,kontaminasi_inggris:review,1,dgrp_585ad1ce,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,28.2,209,1,exact_existing_indonesian_pattern
dec_id_0204,Bikin proposal,nyusun proposal,Tulis latar belakang masalahnya|Tulis solusi yang ditawarkan|Rincian anggaran atau timeline|Rapikan format|Cek ulang sebelum kirim,Kerja,id,kurasi,Bikin proposal,Tulis latar belakang masalahnya|Tulis solusi yang ditawarkan|Rincian anggaran atau timeline|Rapikan format|Cek ulang sebelum kirim,5,Tulis latar belakang masalahnya,,1,dgrp_cd87257d,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,25.2,210,1,exact_existing_indonesian_pattern
dec_id_0205,Bikin CV,update CV,Buka CV lama|Tambahin pengalaman terbaru|Hapus yang udah nggak relevan|Cek typo|Rapikan format,Kerja,id,kurasi,Bikin CV,Buka CV lama|Tambahin pengalaman terbaru|Hapus yang udah nggak relevan|Cek typo|Rapikan format,5,Buka CV lama,,1,dgrp_b1adf981,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,18.0,211,1,exact_existing_indonesian_pattern
dec_id_0206,Beresin meja kerja,meja kerja berantakan,Singkirin barang yang bukan tempatnya|Buang kertas atau sampah|Lap mejanya|Tata ulang yang sering dipakai|Rapikan kabel,Rumah,id,kurasi,Beresin meja kerja,Singkirin barang yang bukan tempatnya|Buang kertas atau sampah|Lap mejanya|Tata ulang yang sering dipakai|Rapikan kabel,5,Singkirin barang yang bukan tempatnya,,1,dgrp_5afc13f2,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,23.0,214,1,exact_existing_indonesian_pattern
dec_id_0207,Masak,masak buat makan,Cek bahan yang ada di kulkas|Siapin bahan dan alatnya|Masak sesuai urutan|Sajikan|Beresin dapur setelah selesai,Rumah,id,kurasi,Masak,Cek bahan yang ada di kulkas|Siapin bahan dan alatnya|Masak sesuai urutan|Sajikan|Beresin dapur setelah selesai,5,Cek bahan yang ada di kulkas,,1,dgrp_fe78d936,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,21.4,216,1,exact_existing_indonesian_pattern
dec_id_0208,Olahraga,olahraga ringan,Ganti baju olahraga|Pemanasan 5 menit|Olahraga inti sesuai kemampuan|Pendinginan|Minum air,Perawatan diri,id,kurasi,Olahraga,Ganti baju olahraga|Pemanasan 5 menit|Olahraga inti sesuai kemampuan|Pendinginan|Minum air,5,Ganti baju olahraga,,1,dgrp_bf594791,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,17.2,218,1,exact_existing_indonesian_pattern
dec_id_0209,Urus berkas,ngurus dokumen administrasi,Cek syarat dan dokumen yang diminta|Siapin berkas yang udah ada|Lengkapi yang masih kurang|Datang atau upload ke tempat pengurusan|Simpan bukti,Administrasi,id,kurasi,Urus berkas,Cek syarat dan dokumen yang diminta|Siapin berkas yang udah ada|Lengkapi yang masih kurang|Datang atau upload ke tempat pengurusan|Simpan bukti,5,Cek syarat dan dokumen yang diminta,,1,dgrp_f63e50c5,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,27.8,219,1,exact_existing_indonesian_pattern
dec_id_0210,Perpanjang STNK,perpanjang STNK yang mau habis,Siapin KTP STNK dan BPKB|Cek lokasi dan jam layanan Samsat|Datang dan ambil nomor antrean|Bayar|Simpan bukti,Administrasi,id,kurasi,Perpanjang STNK,Siapin KTP STNK dan BPKB|Cek lokasi dan jam layanan Samsat|Datang dan ambil nomor antrean|Bayar|Simpan bukti,5,Siapin KTP STNK dan BPKB,langkah_kosong_atau_terlalu_pendek,1,dgrp_ada513b7,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,20.8,220,1,exact_existing_indonesian_pattern
dec_id_0211,Booking tiket,pesan tiket perjalanan,Tentuin tanggal dan jam keberangkatan|Bandingin harga di 2 aplikasi|Pesan yang paling cocok|Bayar|Simpan bukti pemesanan,Administrasi,id,kurasi,Booking tiket,Tentuin tanggal dan jam keberangkatan|Bandingin harga di 2 aplikasi|Pesan yang paling cocok|Bayar|Simpan bukti pemesanan,5,Tentuin tanggal dan jam keberangkatan,langkah_kosong_atau_terlalu_pendek,1,dgrp_1f0dc1fa,original,focusbuddy_manual_curation,,unknown (project-internal),2026-08-12,23.2,221,1,exact_existing_indonesian_pattern
