row_id,task_en,tugas,tugas_raw,task_en_raw,jatuh_tempo_hari,ada_tenggat,tenggat_hari,durasi_jam,durasi_menit,tingkat_kepentingan_1_10,notes_en,catatan,quality_flag,label_review_needed,source_group_id,data_source,source_dataset,source_row_id,upstream_match,label_provenance,license,created_at
dur_0438,come up with ideas for startup,cari ide untuk startup,cari ide untuk startup,come up with ideas for startup,1.0,1,1.0,2.0,120.0,6,,,,0,grp_8b0c19f56b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0439,practice elevator pitch for meeting with recruiters,latihan elevator pitch untuk bertemu recruiter,latihan elevator pitch untuk bertemu recruiter,practice elevator pitch for meeting with recruiters,6.0,1,6.0,1.0,60.0,7,,,,0,grp_4ab2993687,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0440,find scholarships to apply for,cari beasiswa untuk dilamar,cari beasiswa untuk dilamar,find scholarships to apply for,-1.0,0,,4.0,240.0,8,,,,0,grp_d3490f4c93,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0441,help friend move out of her apartment,bantu teman pindahan dari apartemen,bantu teman pindahan dari apartemen,help friend move out of her apartment,12.0,1,12.0,3.0,180.0,6,,,,0,grp_43602d7de0,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0442,ask roommate for extra charger,minta charger cadangan ke teman sekamar,minta charger cadangan ke teman sekamar,ask roommate for extra charger,0.0,1,0.0,0.1,6.0,3,,,,0,grp_691ad02eed,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0443,acquire asian groceries to make dinner,beli bahan makanan asia untuk masak makan malam,beli bahan makanan asia untuk masak makan malam,acquire asian groceries to make dinner,4.0,1,4.0,1.5,90.0,4,,,,0,grp_4c342e10bb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0444,walk 10000 steps,jalan kaki 10000 langkah,jalan kaki 10000 langkah,walk 10000 steps,1.0,1,1.0,1.5,90.0,7,,,,0,grp_a56176ea20,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0445,update apps on phone,update aplikasi di HP,update aplikasi di HP,update apps on phone,-1.0,0,,0.25,15.0,6,,,,0,grp_12c5167ea5,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0446,update linkedin bio,update bio linkedin,update bio linkedin,update linkedin bio,3.0,1,3.0,1.0,60.0,6,,,,0,grp_3690efa1e9,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0447,replace toilet paper in bathroom,ganti tisu toilet di kamar mandi,ganti tisu toilet di kamar mandi,replace toilet paper in bathroom,0.0,1,0.0,0.05,3.0,5,,,,0,grp_0a5b335ff9,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0448,schedule yearly physical,buat janji medical check up tahunan,buat janji medical check up tahunan,schedule yearly physical,90.0,1,90.0,0.5,30.0,8,,,,0,grp_30cbe05d3c,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0449,drop off donations at goodwill,antar donasi barang ke goodwill,antar donasi barang ke goodwill,drop off donations at goodwill,10.0,1,10.0,1.0,60.0,4,,,,0,grp_016f7ac94d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0450,solve problems in algebra textbook,kerjakan soal di buku aljabar,kerjakan soal di buku aljabar,solve problems in algebra textbook,2.0,1,2.0,3.0,180.0,9,,,,0,grp_ebd6fd78e7,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0451,plug in solutions to matlab application,masukkan solusi ke aplikasi matlab,masukkan solusi ke aplikasi matlab,plug in solutions to matlab application,6.0,1,6.0,2.0,120.0,7,,,,0,grp_03596157fb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0452,set up autopay for electricity bill,atur autopay untuk tagihan listrik,atur autopay untuk tagihan listrik,set up autopay for electricity bill,29.0,1,29.0,0.5,30.0,9,,,,0,grp_9a349b6d66,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0453,go pick up sister from school,jemput adik/kakak dari sekolah,jemput adik/kakak dari sekolah,go pick up sister from school,0.0,1,0.0,0.5,30.0,7,,,,0,grp_7394699b5e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0454,study for midterm,belajar untuk UTS,belajar untuk UTS,study for midterm,8.0,1,8.0,8.0,480.0,10,,,durasi>300menit|label_bentrok_teks_sama,0,grp_91bd851c08,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0455,make budget for club team,buat anggaran untuk tim klub,buat anggaran untuk tim klub,make budget for club team,5.0,1,5.0,2.0,120.0,6,,,,0,grp_a0732e353a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0456,find clothes for costume,cari baju untuk kostum,cari baju untuk kostum,find clothes for costume,4.0,1,4.0,1.5,90.0,4,,,,0,grp_1ff8b4c5e6,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0457,get ready for concert,bersiap untuk konser,bersiap untuk konser,get ready for concert,2.0,1,2.0,2.0,120.0,2,,,,0,grp_b9fd61bf43,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0458,finish real analysis problem set,selesaikan soal-soal real analysis,selesaikan soal-soal real analysis,finish real analysis problem set,9.0,1,9.0,6.0,360.0,9,,,durasi>300menit,0,grp_c4e562058c,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0459,make instagram post for journal release,buat post instagram untuk rilis jurnal,buat post instagram untuk rilis jurnal,make instagram post for journal release,1.0,1,1.0,1.0,60.0,7,,,,0,grp_ecf72b94c0,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0460,interview parents about personal culture,wawancarai orang tua soal budaya keluarga,wawancarai orang tua soal budaya keluarga,interview parents about personal culture,7.0,1,7.0,2.0,120.0,8,,,,0,grp_e9f4df633b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0461,present on chinese poetry,presentasi tentang puisi tiongkok,presentasi tentang puisi tiongkok,present on chinese poetry,2.0,1,2.0,4.0,240.0,6,,,,0,grp_3c0ae5e37a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0462,meet with board members to discuss firing member,rapat dengan pengurus untuk bahas pemecatan anggota,rapat dengan pengurus untuk bahas pemecatan anggota,meet with board members to discuss firing member,9.0,1,9.0,2.0,120.0,9,,,,0,grp_bd0d27800b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0463,practice drills for tennis,latihan drill tenis,latihan drill tenis,practice drills for tennis,4.0,1,4.0,2.0,120.0,2,,,,0,grp_6abdbdab78,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0464,look up how to sew button on clothes,cari cara menjahit kancing baju,cari cara menjahit kancing baju,look up how to sew button on clothes,1.0,1,1.0,0.5,30.0,1,,,,0,grp_8cc02027c6,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0465,return library books,kembalikan buku perpustakaan,kembalikan buku perpustakaan,return library books,3.0,1,3.0,0.25,15.0,5,,,,0,grp_523764f285,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0466,summarize lecture 12 in 200 words,rangkum kuliah 12 dalam 200 kata,rangkum kuliah 12 dalam 200 kata,summarize lecture 12 in 200 words,5.0,1,5.0,1.0,60.0,6,,,,0,grp_bf51b8ae1d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0467,write comments in code for documentation,tulis komentar kode untuk dokumentasi,tulis komentar kode untuk dokumentasi,write comments in code for documentation,6.0,1,6.0,2.0,120.0,7,,,,0,grp_a83a5041b9,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0468,renew car registration,perpanjang STNK,perpanjang STNK,renew car registration,9.0,1,9.0,0.5,30.0,8,,,,0,grp_73d8c32c4a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0469,compile bibliography for scientific research paper,susun daftar pustaka untuk paper riset ilmiah,susun daftar pustaka untuk paper riset ilmiah,compile bibliography for scientific research paper,8.0,1,8.0,3.0,180.0,6,,,,0,grp_b6b0b4c65f,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0470,pair review on refactor branch,pair review branch refactor,pair review branch refactor,pair review on refactor branch,7.0,1,7.0,2.0,120.0,7,,,,0,grp_491fae97dd,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0471,draft incident post mortem,tulis draf laporan post mortem insiden,tulis draf laporan post mortem insiden,draft incident post mortem,9.0,1,9.0,3.0,180.0,8,,,,0,grp_2cf64fd7fb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0472,take daily vitamins,minum vitamin harian,minum vitamin harian,take daily vitamins,3.0,1,3.0,0.05,3.0,4,,,,0,grp_2a1b14af18,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0473,call grandma,telepon nenek,telepon nenek,call grandma,9.0,1,9.0,0.5,30.0,6,,,label_bentrok_teks_sama,0,grp_bc55c30d30,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0474,check credit card statement,cek tagihan kartu kredit,cek tagihan kartu kredit,check credit card statement,10.0,1,10.0,0.25,15.0,8,,,,0,grp_a2c2165099,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0475,open a brokerage account,buka rekening broker/investasi,buka rekening broker/investasi,open a brokerage account,6.0,1,6.0,1.0,60.0,8,,,,0,grp_7f7fa3b8cb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0476,start investing in stocks,mulai investasi saham,mulai investasi saham,start investing in stocks,4.0,1,4.0,2.0,120.0,9,,,,0,grp_a7bbef58bd,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0477,open a rothira and a 401k,buka akun roth ira dan 401k,buka akun roth ira dan 401k,open a rothira and a 401k,8.0,1,8.0,2.0,120.0,9,,,,0,grp_a7b99ca9ee,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0478,review bank transactions,periksa transaksi bank,periksa transaksi bank,review bank transactions,9.0,1,9.0,0.5,30.0,8,,,,0,grp_385ca168b3,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0479,prep freezer meal,siapkan makanan beku untuk stok,siapkan makanan beku untuk stok,prep freezer meal,3.0,1,3.0,2.0,120.0,2,,,,0,grp_648db2cc7e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0480,measure space for a shellf,ukur ruang untuk rak,ukur ruang untuk rak,measure space for a shellf,5.0,1,5.0,0.5,30.0,3,,,,0,grp_f182042dc4,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0481,patch a small wall hole,tambal lubang kecil di dinding,tambal lubang kecil di dinding,patch a small wall hole,30.0,1,30.0,2.0,120.0,4,,,,0,grp_859a847d87,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0482,put up painting,pasang lukisan,pasang lukisan,put up painting,2.0,1,2.0,0.5,30.0,3,,,,0,grp_e86bc2427e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0483,submit regrade requests for exam 1,ajukan permintaan regrade untuk ujian 1,ajukan permintaan regrade untuk ujian 1,submit regrade requests for exam 1,7.0,1,7.0,0.25,15.0,8,,,,0,grp_e37d3e90a9,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0484,proofread sister's college essay,periksa ulang esai kuliah adik/kakak,periksa ulang esai kuliah adik/kakak,proofread sister's college essay,20.0,1,20.0,2.0,120.0,9,,,,0,grp_3307f150fb,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0485,choose a new book to read,pilih buku baru untuk dibaca,pilih buku baru untuk dibaca,choose a new book to read,-1.0,0,,0.5,30.0,2,,,,0,grp_16a82e84e9,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0486,return online order,kembalikan pesanan online,kembalikan pesanan online,return online order,16.0,1,16.0,1.5,90.0,6,,,,0,grp_600a49cc57,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0487,refill windshield wipers,ganti karet wiper mobil,ganti karet wiper mobil,refill windshield wipers,3.0,1,3.0,0.25,15.0,5,,,,0,grp_d669a2cde1,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0488,get car washed,cuci mobil,cuci mobil,get car washed,5.0,1,5.0,1.0,60.0,4,,,,0,grp_ab65dae700,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0489,figure out new skincare routine,cari tahu rutinitas skincare baru,cari tahu rutinitas skincare baru,figure out new skincare routine,-1.0,0,,2.0,120.0,2,,,,0,grp_1a3b3f5ff4,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0490,create figures to represent data and results,buat gambar/grafik untuk merepresentasikan data dan hasil,buat gambar/grafik untuk merepresentasikan data dan hasil,create figures to represent data and results,3.0,1,3.0,3.0,180.0,7,,,,0,grp_30d9e6248b,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0491,stretch for 10 min,stretching selama 10 menit,stretching selama 10 menit,stretch for 10 min,0.0,1,0.0,0.2,12.0,3,,,,0,grp_3217e14c6d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0492,text friend to catch up,chat teman untuk ngobrol/catch up,chat teman untuk ngobrol/catch up,text friend to catch up,4.0,1,4.0,0.05,3.0,2,,,,0,grp_104951cae5,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0493,pack lunch for tomorrow,siapkan bekal makan siang besok,siapkan bekal makan siang besok,pack lunch for tomorrow,0.0,1,0.0,0.5,30.0,3,,,,0,grp_193bccaf32,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0494,tidy entryway,rapikan area pintu masuk,rapikan area pintu masuk,tidy entryway,3.0,1,3.0,0.5,30.0,4,,,,0,grp_0165a079fd,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0495,water hoseplants,siram tanaman dengan selang,siram tanaman dengan selang,water hoseplants,0.0,1,0.0,0.25,15.0,2,,,,0,grp_5a46407d56,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0496,declutter desk,rapikan meja dari barang tidak perlu,rapikan meja dari barang tidak perlu,declutter desk,4.0,1,4.0,1.0,60.0,3,,,,0,grp_2d15b439c8,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0497,schedule eye exam,buat janji tes mata,buat janji tes mata,schedule eye exam,4.0,1,4.0,0.5,30.0,8,,,,0,grp_53abbf5106,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0498,unsubcribe from spam emails,berhenti berlangganan email spam,berhenti berlangganan email spam,unsubcribe from spam emails,-1.0,0,,1.0,60.0,3,,,,0,grp_6283a28e15,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0499,write thesis chapter 1 introduction,tulis bab 1 skripsi (pendahuluan),tulis bab 1 skripsi (pendahuluan),write thesis chapter 1 introduction,21.0,1,21.0,10.0,600.0,9,first draft from scratch,draf pertama dari nol,durasi>300menit,0,grp_f65f008bef,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0500,write thesis chapter 2 literature review,tulis bab 2 skripsi (tinjauan pustaka),tulis bab 2 skripsi (tinjauan pustaka),write thesis chapter 2 literature review,25.0,1,25.0,14.0,840.0,9,needs to synthesize 40+ papers,perlu sintesis lebih dari 40 paper,durasi>600menit,0,grp_8b802dfb50,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0501,write thesis chapter 3 methodology,tulis bab 3 skripsi (metodologi),tulis bab 3 skripsi (metodologi),write thesis chapter 3 methodology,18.0,1,18.0,8.0,480.0,9,methods already decided just need to write,metode sudah ditentukan tinggal ditulis,durasi>300menit,0,grp_aff4075a12,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0502,write thesis chapter 4 results,tulis bab 4 skripsi (hasil penelitian),tulis bab 4 skripsi (hasil penelitian),write thesis chapter 4 results,14.0,1,14.0,12.0,720.0,10,waiting on final data before writing,menunggu data final sebelum menulis,durasi>600menit,0,grp_daf4f7ed20,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0503,write thesis chapter 5 discussion,tulis bab 5 skripsi (pembahasan),tulis bab 5 skripsi (pembahasan),write thesis chapter 5 discussion,10.0,1,10.0,9.0,540.0,9,need to connect results back to literature,perlu kaitkan hasil dengan literatur,durasi>300menit,0,grp_e827712260,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0504,write thesis conclusion and recommendations,tulis kesimpulan dan saran skripsi,tulis kesimpulan dan saran skripsi,write thesis conclusion and recommendations,7.0,1,7.0,4.0,240.0,8,,,,0,grp_091100aa36,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0505,revise thesis chapter 1 based on advisor feedback,revisi bab 1 skripsi sesuai masukan dosen pembimbing,revisi bab 1 skripsi sesuai masukan dosen pembimbing,revise thesis chapter 1 based on advisor feedback,5.0,1,5.0,3.0,180.0,8,advisor wants restructuring of subsections,dosen minta penataan ulang subbab,,0,grp_1cd8d1746f,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0506,revise thesis chapter 2 based on advisor feedback,revisi bab 2 skripsi sesuai masukan dosen pembimbing,revisi bab 2 skripsi sesuai masukan dosen pembimbing,revise thesis chapter 2 based on advisor feedback,5.0,1,5.0,4.0,240.0,8,need more recent references,perlu tambah referensi terbaru,,0,grp_c10bea6564,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0507,revise thesis chapter 3 methodology after committee review,revisi bab 3 metodologi setelah review komite,revisi bab 3 metodologi setelah review komite,revise thesis chapter 3 methodology after committee review,4.0,1,4.0,3.0,180.0,9,committee flagged sampling method,komite mempertanyakan metode sampling,,0,grp_2fda279b7e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0508,revise thesis chapter 4 results after data recheck,revisi bab 4 hasil setelah pengecekan ulang data,revisi bab 4 hasil setelah pengecekan ulang data,revise thesis chapter 4 results after data recheck,3.0,1,3.0,5.0,300.0,9,found discrepancy in dataset,ditemukan ketidaksesuaian di dataset,,0,grp_e9ace56978,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0509,revise entire thesis draft for final submission,revisi keseluruhan draf skripsi untuk pengumpulan akhir,revisi keseluruhan draf skripsi untuk pengumpulan akhir,revise entire thesis draft for final submission,6.0,1,6.0,10.0,600.0,10,final formatting and consistency pass,pengecekan format dan konsistensi akhir,durasi>300menit,0,grp_bdc2d484dd,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0510,proofread full thesis draft,proofread keseluruhan draf skripsi,proofread keseluruhan draf skripsi,proofread full thesis draft,3.0,1,3.0,4.0,240.0,8,,,,0,grp_8d5e0be9f0,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0511,format thesis according to university template,format skripsi sesuai template kampus,format skripsi sesuai template kampus,format thesis according to university template,2.0,1,2.0,3.0,180.0,7,margins citations page numbers,margin sitasi nomor halaman,,0,grp_0131997db0,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0512,prepare thesis defense presentation slides,siapkan slide presentasi sidang skripsi,siapkan slide presentasi sidang skripsi,prepare thesis defense presentation slides,10.0,1,10.0,6.0,360.0,10,,,durasi>300menit,0,grp_bb67e07c5a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0513,rehearse thesis defense presentation,latihan presentasi sidang skripsi,latihan presentasi sidang skripsi,rehearse thesis defense presentation,3.0,1,3.0,2.0,120.0,10,,,,0,grp_772e8c4ca5,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0514,respond to reviewer comments on thesis draft,tanggapi komentar reviewer pada draf skripsi,tanggapi komentar reviewer pada draf skripsi,respond to reviewer comments on thesis draft,6.0,1,6.0,5.0,300.0,9,12 comments to address,ada 12 komentar yang harus dijawab,,0,grp_8bad8be4d7,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0515,write literature review for equity research report,tulis tinjauan literatur untuk laporan equity research,tulis tinjauan literatur untuk laporan equity research,write literature review for equity research report,10.0,1,10.0,6.0,360.0,9,using INCO report as structural reference,pakai laporan INCO sebagai acuan struktur,durasi>300menit,0,grp_c9ae24da84,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0516,write industry analysis section of ER report,tulis bagian analisis industri laporan equity research,tulis bagian analisis industri laporan equity research,write industry analysis section of ER report,8.0,1,8.0,5.0,300.0,9,,,,0,grp_a9168509a5,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0517,write financial modeling section of ER report,tulis bagian pemodelan keuangan laporan equity research,tulis bagian pemodelan keuangan laporan equity research,write financial modeling section of ER report,7.0,1,7.0,7.0,420.0,10,dcf and comparable valuation,dcf dan valuasi pembanding,durasi>300menit,0,grp_b80de5a1c7,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0518,build dcf valuation model in excel for AMMN,bangun model valuasi dcf di excel untuk AMMN,bangun model valuasi dcf di excel untuk AMMN,build dcf valuation model in excel for AMMN,6.0,1,6.0,6.0,360.0,10,need historical financials first,perlu data keuangan historis dulu,durasi>300menit,0,grp_d5357a2e47,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0519,revise ER report valuation assumptions after mentor feedback,revisi asumsi valuasi laporan ER setelah masukan mentor,revisi asumsi valuasi laporan ER setelah masukan mentor,revise ER report valuation assumptions after mentor feedback,4.0,1,4.0,3.0,180.0,9,mentor questioned commodity price assumption,mentor mempertanyakan asumsi harga komoditas,,0,grp_9bee15ecc3,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0520,compile full equity research report draft,susun draf lengkap laporan equity research,susun draf lengkap laporan equity research,compile full equity research report draft,5.0,1,5.0,8.0,480.0,10,combine all sections into one document,gabungkan semua bagian jadi satu dokumen,durasi>300menit,0,grp_b7200a4379,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0521,proofread and polish final ER report,proofread dan poles laporan equity research final,proofread dan poles laporan equity research final,proofread and polish final ER report,2.0,1,2.0,3.0,180.0,9,,,,0,grp_d2b4b5d084,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0522,write concept paper for RiceMate competition,tulis concept paper untuk kompetisi RiceMate,tulis concept paper untuk kompetisi RiceMate,write concept paper for RiceMate competition,14.0,1,14.0,6.0,360.0,9,reframing from disease detection to economic risk,reposisi dari deteksi penyakit ke risiko ekonomi,durasi>300menit,0,grp_85adce6b17,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0523,write related work section comparing to Zulkifli 2021 and Agustian 2026,tulis bagian penelitian terkait dibanding Zulkifli 2021 dan Agustian 2026,tulis bagian penelitian terkait dibanding Zulkifli 2021 dan Agustian 2026,write related work section comparing to Zulkifli 2021 and Agustian 2026,9.0,1,9.0,4.0,240.0,8,gap analysis,analisis kesenjangan riset,,0,grp_92206183da,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0524,draft technical architecture section for RiceMate proposal,tulis bagian arsitektur teknis proposal RiceMate,tulis bagian arsitektur teknis proposal RiceMate,draft technical architecture section for RiceMate proposal,7.0,1,7.0,5.0,300.0,8,ViT plus LSTM plus whatsapp integration,ViT plus LSTM plus integrasi whatsapp,,0,grp_38fbee5817,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0525,write full research proposal draft,tulis draf lengkap proposal penelitian,tulis draf lengkap proposal penelitian,write full research proposal draft,12.0,1,12.0,10.0,600.0,9,,,durasi>300menit,0,grp_79417ee44e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0526,revise research proposal after supervisor feedback,revisi proposal penelitian setelah masukan dosen pembimbing,revisi proposal penelitian setelah masukan dosen pembimbing,revise research proposal after supervisor feedback,4.0,1,4.0,4.0,240.0,8,scope needs to be narrowed,cakupan perlu dipersempit,,0,grp_2bd4f42d4d,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0527,write literature review for research proposal,tulis tinjauan pustaka untuk proposal penelitian,tulis tinjauan pustaka untuk proposal penelitian,write literature review for research proposal,10.0,1,10.0,7.0,420.0,8,,,durasi>300menit,0,grp_f791a46c36,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0528,prepare and rehearse proposal defense presentation,siapkan dan latihan presentasi sidang proposal,siapkan dan latihan presentasi sidang proposal,prepare and rehearse proposal defense presentation,6.0,1,6.0,5.0,300.0,9,,,,0,grp_00bcfb8ef6,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0529,write full lab report from raw data to conclusion,tulis laporan praktikum lengkap dari data mentah hingga kesimpulan,tulis laporan praktikum lengkap dari data mentah hingga kesimpulan,write full lab report from raw data to conclusion,4.0,1,4.0,8.0,480.0,8,,,durasi>300menit,0,grp_74ea8d4f47,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0530,revise lab report after TA feedback,revisi laporan praktikum setelah masukan asisten dosen,revisi laporan praktikum setelah masukan asisten dosen,revise lab report after TA feedback,2.0,1,2.0,3.0,180.0,7,calculation errors flagged,ditemukan kesalahan perhitungan,,0,grp_c5c42710ab,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0531,write final exam essay answers for open book exam,tulis jawaban esai ujian akhir open book,tulis jawaban esai ujian akhir open book,write final exam essay answers for open book exam,0.0,1,0.0,4.0,240.0,10,three long essay questions,tiga soal esai panjang,,0,grp_05a9fa63e6,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0532,write and revise conference paper for submission,tulis dan revisi paper konferensi untuk submisi,tulis dan revisi paper konferensi untuk submisi,write and revise conference paper for submission,15.0,1,15.0,12.0,720.0,9,,,durasi>600menit,0,grp_e2d683f13a,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0533,revise paper after peer review comments,revisi paper setelah komentar peer review,revisi paper setelah komentar peer review,revise paper after peer review comments,7.0,1,7.0,6.0,360.0,9,reviewer 2 wants additional experiments,reviewer 2 minta eksperimen tambahan,durasi>300menit,0,grp_78298738fa,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
dur_0534,write cover letter and response to reviewers document,tulis surat pengantar dan dokumen tanggapan ke reviewer,tulis surat pengantar dan dokumen tanggapan ke reviewer,write cover letter and response to reviewers document,3.0,1,3.0,3.0,180.0,8,,,,0,grp_07dc97574e,original,huggingface:samder03/Project1,,unverified,human_estimated,MIT,2026-08-12
