row_id,tugas,source_group_id,has_deadline,deadline_days_or_zero,importance,estimated_duration_minutes,quantity_available,quantity_value,unit_type,action_type,task_category,complexity_indicator,complexity_analysis,complexity_research,complexity_revision,complexity_long_form,complexity_completion,complexity_learning,scope_all,scope_multiple,scope_each,scope_complete,n_token,extractor_version
dur_0533,revisi paper setelah komentar peer review,grp_78298738fa,1,7.0,9.0,360.0,0,0.0,dokumen,mengedit,akademik,revision|long_form,0,0,1,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0534,tulis surat pengantar dan dokumen tanggapan ke reviewer,grp_07dc97574e,1,3.0,8.0,180.0,0,0.0,dokumen,menulis,lainnya,<missing>,0,0,0,0,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0535,siapkan slide lengkap untuk laporan evaluasi program BEM,grp_c7e66764f7,1,5.0,7.0,300.0,0,0.0,slide,mengorganisir,lainnya,analysis|long_form,1,0,0,1,0,0,0,0,0,1,8,duration-text-rules-v3
dur_0536,tulis laporan tahunan untuk divisi RISTEK,grp_745e0b57e3,1,6.0,7.0,360.0,0,0.0,dokumen,menulis,lainnya,long_form,0,0,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0537,susun dan tulis laporan kegiatan IKM UI,grp_53d7bdd53b,1,5.0,6.0,240.0,0,0.0,dokumen,mengorganisir,lainnya,long_form,0,0,0,1,0,0,0,0,0,0,7,duration-text-rules-v3
dur_0538,tulis proposal hibah pendanaan riset,grp_1c92a0345f,1,20.0,9.0,540.0,0,0.0,dokumen,menulis,lainnya,research|long_form,0,1,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0539,revisi bagian justifikasi anggaran proposal hibah,grp_4f0ce2a3f2,1,5.0,8.0,180.0,0,0.0,dokumen,mengedit,lainnya,revision|long_form,0,0,1,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0540,bangun dan dokumentasikan pipeline machine learning untuk eksperimen skripsi,grp_b08257e25d,1,10.0,9.0,600.0,0,0.0,<missing>,membuat,akademik,long_form,0,0,0,1,0,0,0,0,0,0,9,duration-text-rules-v3
dur_0541,jalankan dan analisis seluruh batch eksperimen untuk bab hasil skripsi,grp_d5c8f5ae18,1,7.0,9.0,480.0,0,0.0,bab,mengerjakan,akademik,analysis|long_form,1,0,0,1,0,0,1,0,0,0,10,duration-text-rules-v3
dur_0542,tulis bagian analisis statistik skripsi,grp_39c3ed2231,1,6.0,8.0,300.0,0,0.0,<missing>,menulis,akademik,analysis|long_form,1,0,0,1,0,0,0,0,0,0,5,duration-text-rules-v3
dur_0543,buat semua gambar dan tabel untuk bab hasil skripsi,grp_c15a8423cb,1,4.0,8.0,240.0,0,0.0,item,membuat,akademik,long_form,0,0,0,1,0,0,1,0,0,0,9,duration-text-rules-v3
dur_0544,terjemahkan abstrak skripsi ke bahasa inggris,grp_7c39c44b8d,1,3.0,7.0,90.0,0,0.0,<missing>,mengedit,akademik,long_form,0,0,0,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0545,susun daftar pustaka lengkap skripsi menggunakan reference manager,grp_3c5f41babb,1,4.0,7.0,180.0,0,0.0,<missing>,mengorganisir,akademik,long_form,0,0,0,1,0,0,0,0,0,1,8,duration-text-rules-v3
dur_0546,tulis kata pengantar dan ucapan terima kasih skripsi,grp_96ca629fb9,1,5.0,4.0,60.0,0,0.0,item,menulis,akademik,long_form,0,0,0,1,0,0,0,0,0,0,8,duration-text-rules-v3
dur_0547,siapkan ringkasan revisi skripsi untuk penguji,grp_2f8b912134,1,3.0,8.0,120.0,0,0.0,<missing>,mengorganisir,akademik,revision|long_form,0,0,1,1,0,0,0,0,0,0,6,duration-text-rules-v3
dur_0548,selesaikan dan kumpulkan salinan skripsi untuk dijilid,grp_4d819d9343,1,2.0,9.0,120.0,0,0.0,<missing>,mengerjakan,akademik,long_form|completion,0,0,0,1,1,0,0,0,0,0,7,duration-text-rules-v3
